seed	s	m	bene_prop	var_prop	median_tract	mean_tract	iDAT_score
934	0	0.71108698034659	0.6976744	0.001006148	17.67857	17.41195	-0.991597175976545
935	0	0.716629232931882	0.6627907	0.001319984	17.67223	17.37341	-0.703102245987897
936	0	0.674314188864082	0.622093	0.002778555	17.56543	17.23498	-0.657622483703315
937	0	0.749477730714716	0.7383721	0.00101192	17.87878	17.65059	-1.23577854409404
938	0	0.659836753923446	0.6686047	0.00154089	17.56018	17.27483	-1.02292586101666
939	0	0.7069675068371	0.7063953	0.0009956226	17.7568	17.38469	-0.959378580795388
93	0	0.698260328988545	0.625	0.001349332	17.78847	17.48551	-1.01556976358903
940	0	0.697906673583202	0.6715116	0.0008916918	17.7849	17.50464	-0.866902609358381
941	0	0.710360247315839	0.7267442	0.001014227	17.78654	17.57792	-1.45799653573877
942	0	0.742387509439141	0.6802326	0.0008630709	17.85924	17.59466	-1.14830816058623
943	0	0.691582729690708	0.7151163	0.0007601326	17.79864	17.53535	-1.01964204325986
944	0	0.671597593976185	0.7093023	0.001021327	17.6493	17.32001	-0.827640821429662
945	0	0.715163145679981	0.7151163	0.0009907886	17.75295	17.4299	-0.723938852239167
946	0	0.654079411900602	0.6686047	0.00144038	17.6533	17.23922	-0.754556014358788
947	0	0.685741342697293	0.747093	0.001328044	17.66996	17.34508	-0.874245497820243
948	0	0.703788492898457	0.6453488	0.001271791	17.57213	17.31823	-0.895786933044257
949	0	0.708781960397027	0.752907	0.0009810696	17.97683	17.74118	-1.2763189685733
94	0	0.682161948364228	0.7034884	0.001576714	17.79954	17.44968	-0.939659565392043
950	0	0.686152407550253	0.6511628	0.0007694898	17.67281	17.39662	-0.743977312290791
951	0	0.692253183783032	0.6366279	0.001317508	17.45078	17.24688	-0.631487190756819
952	0	0.717153165815398	0.6773256	0.001123195	17.8053	17.54133	-1.13170777340248
953	0	0.733741551381536	0.6656977	0.0009181056	17.76069	17.44194	-1.00543394319491
954	0	0.652344636525959	0.5959302	0.0009622763	17.60081	17.27917	-0.694787049784074
955	0	0.692763943551108	0.6860465	0.0006016716	17.66557	17.31408	-0.72589105490627
956	0	0.650836828211322	0.5610465	0.001405553	17.25746	17.09051	-0.413149483744566
957	0	0.678525821352378	0.6656977	0.001566285	17.76963	17.51473	-0.860500434719937
958	0	0.680772960511968	0.6744186	0.0009823695	17.73719	17.52267	-1.05562469824499
959	0	0.68124422817491	0.6860465	0.0007151533	17.79746	17.44514	-0.939617519790105
95	0	0.725531036523171	0.6482558	0.001378046	17.77454	17.39583	-0.852530698964671
960	0	0.727096846071072	0.747093	0.0006768537	18.00252	17.7084	-1.45069995332119
961	0	0.67121513299644	0.6802326	0.001281778	17.75903	17.47992	-0.814906134742671
962	0	0.675625487836078	0.6715116	0.001187692	17.53731	17.12078	-0.368575824458492
963	0	0.684175461204723	0.6918605	0.001638263	17.6966	17.41578	-1.0259913545078
964	0	0.668073677574284	0.6017442	0.001389842	17.43514	17.15166	-0.469329607274998
965	0	0.714531737472862	0.7122093	0.001126643	17.65847	17.32135	-1.10205023377813
966	0	0.717162211425602	0.7703488	0.001069325	17.87626	17.72002	-1.23177367915451
967	0	0.713444338389672	0.7093023	0.001256241	17.69736	17.46602	-1.028737969012
968	0	0.705512332729995	0.7005814	0.001117933	17.87409	17.58348	-0.845381103893143
969	0	0.671004440821707	0.6802326	0.001109424	17.73015	17.3482	-0.820411532427979
96	0	0.664882203587331	0.6075581	0.001137913	17.84791	17.5646	-1.09975024919526
970	0	0.740868740272708	0.744186	0.0007735758	17.90234	17.57877	-1.2084593215264
971	0	0.652674976480193	0.6395349	0.00133701	17.73	17.36162	-0.648502392442807
972	0	0.749765961174853	0.7325581	0.001099083	17.83303	17.61672	-1.35488392702189
973	0	0.743777234316804	0.7587209	0.001752389	17.88598	17.65658	-1.18386363281458
974	0	0.727036042162217	0.7412791	0.001128255	17.93758	17.71317	-1.71161254815861
975	0	0.72297588000074	0.7994186	0.001917783	17.85481	17.59186	-1.3208142062433
976	0	0.700340494606644	0.7267442	0.001262897	17.94662	17.71182	-1.68886100718798
977	0	0.6532404495636	0.6482558	0.001134545	17.63643	17.34754	-0.480596567188753
978	0	0.693488679314032	0.6889535	0.00132911	17.8105	17.47852	-1.08744280084763
979	0	0.728230387158692	0.6976744	0.001330903	17.90332	17.56801	-1.2576978434118
97	0	0.667018585279584	0.6046512	0.002035167	17.73269	17.43762	-0.874123118925533
980	0	0.730221841600724	0.6947674	0.001056667	17.75808	17.46058	-1.02441777326934
981	0	0.745752915623598	0.6976744	0.0008759442	17.87125	17.6224	-1.21630728895347
982	0	0.70942176959943	0.6656977	0.00104619	17.66326	17.34241	-0.634194735828937
983	0	0.679002958210185	0.6947674	0.0008492692	17.78411	17.45353	-0.615198714850151
984	0	0.65016492435243	0.5901163	0.001392508	17.59749	17.26341	-0.665635109106097
985	0	0.731697242171504	0.7238372	0.001318846	17.80973	17.45325	-1.21861448788271
986	0	0.7493856145069	0.7238372	0.001111259	17.78422	17.4911	-1.01995497802033
987	0	0.722941647213884	0.744186	0.0009942921	17.72062	17.57109	-1.19756575953119
988	0	0.687222591717727	0.6569767	0.001274282	17.68376	17.29649	-0.700841247063025
989	0	0.696985986712389	0.6366279	0.00145383	17.58629	17.26361	-0.68317903187655
98	0	0.74401173053775	0.747093	0.001369421	17.81103	17.56778	-1.44610549642562
990	0	0.661145108938217	0.6802326	0.001937166	17.71382	17.39534	-0.577381898108389
991	0	0.714742258470505	0.7936047	0.0007179376	17.9418	17.71509	-1.70498356193078
992	0	0.723133209953085	0.7034884	0.001439395	17.7762	17.49621	-0.924877411189846
993	0	0.677429425041191	0.5697674	0.001803299	17.56262	17.26955	-0.62712513172358
994	0	0.654506807727739	0.6511628	0.001091068	17.49589	17.27161	-0.948356478491933
995	0	0.678302761469968	0.7034884	0.001359238	17.73591	17.37192	-0.729523740469615
996	0	0.707843774324283	0.6424419	0.001047463	17.73539	17.46521	-0.770310161215825
997	0	0.749062350695021	0.747093	0.0008670183	18.01002	17.79233	-1.87555332087947
998	0	0.675776343047619	0.6918605	0.0008890335	17.75378	17.42137	-0.833461725250048
999	0	0.710214136913419	0.6075581	0.001341985	17.71612	17.40265	-0.933266736352578
99	0	0.743152123549953	0.7732558	0.001127874	17.87034	17.6126	-1.15791514950187
9	0	0.702292168955319	0.7325581	0.0008287814	17.80536	17.53214	-1.41238455897461
