seed	s	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	avg_switches	global_75_prop	iDAT_score
630	0	0.728836764371954	0.5714471	0.7184408	0.7087699	0.0008591927	9.477378e-05	0.7621686	17.65392	17.31045	0.9775893	18.55399	0.001377031	0	19.85299	0.3086664	-1.10635495274671
631	0	0.735055095213465	0.8244427	0.7876929	0.7703714	0.000618656	0.0002826985	0.8045113	17.87933	17.59119	1.079326	18.75083	0.003767898	0	16.84527	0.6331619	-1.86387078002514
632	0	0.718981814780273	0.812273	0.7433716	0.7162353	0.001234544	7.739577e-05	0.7601899	17.75644	17.44987	0.9537171	18.58648	0.001064679	0	19.24891	0.3328057	-1.14747917144425
633	0	0.671496340702288	0.1148515	0.64444	0.6771974	0.0007820417	6.063441e-05	0.7259596	17.55905	17.1712	1.095205	18.47274	0.000921093	0	20.37218	0.2018203	-0.823526854414357
634	0	0.668749591521919	0.2509743	0.6915315	0.7095535	0.000880576	0.0001025486	0.7621686	17.69636	17.31835	1.114289	18.54302	0.0005722461	0	19.18639	0.3328057	-0.957352982405467
635	0	0.720771923917346	0.2036439	0.7164622	0.7395666	0.0007079044	0.0001184012	0.7839335	17.70509	17.33975	1.171353	18.60874	0.001380834	0	18.31896	0.4776415	-1.12379748654911
636	0	0.698314403416589	0.2138756	0.6915315	0.7268204	0.0009398558	0.001003797	0.767313	17.71153	17.31579	1.251903	18.62191	0.002002861	0	19.15018	0.3941433	-1.11284592828983
637	0	0.727122224099003	0.003863595	0.6406806	0.7156459	0.0008779967	0.0002693482	0.7649387	17.71291	17.35054	1.083372	18.59105	0.003705991	0.0003088326	18.97645	0.3470518	-1.02601074276152
638	0	0.668906517419964	0.08360736	0.6614563	0.7011158	0.00065349	0.0001611538	0.73704	17.64911	17.23844	1.191828	18.55201	0.001495663	0	19.90226	0.2821528	-0.963690708179287
639	0	0.710528756235726	0.7358101	0.7328848	0.7179463	0.000681465	0.0001254032	0.7570241	17.70913	17.37298	0.9640846	18.57393	0.001349892	0	19.36011	0.3470518	-0.968817209821077
63	0	0.655304551823065	0.1841831	0.6088247	0.6394246	0.0007264325	0.000456727	0.6808469	17.34636	17.00956	1.27503	18.43887	0.0006499838	0	21.94875	0.0846854	-0.663628928300262
640	0	0.71778608916793	0.313805	0.7342699	0.7387231	0.0005453634	0.0001806763	0.7799763	17.77471	17.49045	1.003051	18.64305	0.003503099	0.0002694691	18.05006	0.4697269	-1.23531428136347
641	0	0.68631994635798	0.48448	0.696478	0.6933588	0.0008050918	8.200506e-05	0.7534626	17.63416	17.27708	1.086771	18.5509	0.001988636	0	18.94005	0.2556391	-0.865324189431313
642	0	0.703652494447306	0.7900988	0.7500989	0.7217295	0.001338513	0.0001423899	0.7677087	17.78951	17.48912	0.9481896	18.63916	0.001318913	0	18.94935	0.3779185	-1.34564919638075
643	0	0.702776181790978	0.5116252	0.6899486	0.6848434	0.000745455	0.0005306384	0.7313019	17.49537	17.13205	1.15826	18.45797	0.0002867795	0	20.18876	0.2235853	-0.684742538368743
644	0	0.68810643190518	0.01507375	0.6113969	0.68916	0.001660933	0.0003747074	0.7566284	17.68638	17.30318	1.083095	18.55694	0.0006472492	0	20.07875	0.2291254	-1.05848468375349
645	0	0.716903534927405	0.7674855	0.7756233	0.7552872	0.0005938546	0.0003481653	0.7971903	17.77427	17.47054	1.077902	18.70038	0.00255102	0	17.79561	0.5552038	-1.24913784132445
646	0	0.673862910177559	0.4257186	0.7010289	0.7066241	0.0008989395	0.0001340889	0.7522754	17.65148	17.33466	0.9704751	18.54221	0.001411233	0	19.65433	0.3055006	-1.05193730231963
647	0	0.732148726820014	0.3168607	0.73704	0.7504371	0.0006173241	0.000298504	0.7866343	17.79934	17.51168	0.9514484	18.67326	0.00295302	0.0002684564	17.60467	0.5282944	-1.27821435558978
648	0	0.748250998463482	0.1029819	0.7235853	0.7551687	0.0006057974	0.0002161367	0.7880886	17.85424	17.56493	0.9889638	18.71907	0.004101723	0	17.52275	0.547685	-1.4923889681757
649	0	0.723582965298556	0.3221472	0.7002374	0.7097712	0.001074066	0.0003135264	0.7552434	17.6482	17.26568	1.081504	18.52289	0.0008476971	0	19.21765	0.3205382	-1.1740385507972
64	0	0.695858246088028	0.2159649	0.6527503	0.6739863	0.0009289737	0.0001554915	0.7261575	17.65913	17.25287	1.075517	18.48138	0	0	20.46102	0.1891571	-0.892835963454769
650	0	0.716229266487062	0.3474603	0.7279383	0.7366906	0.0005193455	0.0002497129	0.7683023	17.7756	17.45295	0.9842955	18.63055	0.001902691	0	18.10309	0.4527107	-1.13123287187936
651	0	0.740546546294354	0.7435624	0.7419865	0.7294919	0.0004687804	0.0002944144	0.7634745	17.69876	17.32872	1.071976	18.59464	0.002666667	0	18.81282	0.4119509	-0.908088850496384
652	0	0.677255697292276	0.751958	0.6929165	0.6676277	0.0008208632	0.0004274011	0.7188366	17.56875	17.18886	1.015712	18.46064	0	0	21.04373	0.1590819	-1.00452240687209
653	0	0.730247461260296	0.7958572	0.7795805	0.7503571	0.0009226352	3.392438e-05	0.7928374	17.84728	17.60616	0.8490815	18.69076	0.002538071	0	17.77186	0.5211713	-1.49655399963518
654	0	0.659977342677303	0.06049023	0.6165414	0.6586502	0.0006370556	0.0001846321	0.699446	17.52041	17.12811	1.04532	18.4373	0.0009627728	0	20.81084	0.1278195	-0.751375332310891
655	0	0.74523686922621	0.8793609	0.7530669	0.7321628	0.0004445457	0.0001585873	0.7635536	17.74229	17.42393	0.9684283	18.6532	0.001050972	0	18.27681	0.4194697	-1.28459556855971
656	0	0.661799046490341	0.9465402	0.6664028	0.6283001	0.000568572	0.0002532353	0.6669964	17.39261	17.08233	1.122805	18.399	0	0	21.67353	0.06252473	-0.498435813800059
657	0	0.679536766256206	0.7413782	0.7330827	0.7223522	0.0003746163	5.089602e-05	0.7552434	17.71863	17.35358	1.046314	18.55775	0.001619433	0	19.22497	0.3719826	-0.997066802463055
658	0	0.701655641989782	0.3904172	0.7053819	0.7164389	0.0006811691	0.000102226	0.7542541	17.73646	17.39816	0.9848947	18.59884	0.00112202	0	19.37258	0.3494262	-1.27906913957285
659	0	0.659570617228746	0.1433745	0.6046696	0.631249	0.0005074739	0.000242505	0.6640285	17.33835	17.09235	1.016006	18.36954	0.0006544503	0	21.74476	0.07479224	-0.59524246876133
65	0	0.739225366595201	0.8895145	0.7639493	0.7311836	0.0008713042	0.0001126775	0.7742382	17.77061	17.46274	1.016888	18.63234	0.001554002	0	18.61852	0.42778	-1.07960303353475
660	0	0.696181156602688	0.3120645	0.6794618	0.7010155	0.001114584	0.0001595281	0.7556391	17.72246	17.35898	1.08012	18.57029	0.0005824112	0	19.76474	0.2766126	-0.97141236816044
