seed	s	m	bene_prop	var_prop	median_tract	mean_tract	iDAT_score
318	0	0.713296117330901	0.6947674	0.0006262101	17.68718	17.29617	-0.984323326617584
319	0	0.700525425351225	0.7005814	0.000524389	17.72993	17.29527	-1.01735975518318
31	0	0.715594619349577	0.7238372	0.0007462501	17.69568	17.29092	-1.11918739053855
320	0	0.664840468554758	0.6656977	0.0006672492	17.59893	17.18273	-0.726198231195579
321	0	0.706952458806336	0.747093	0.0006927481	17.64308	17.27946	-1.01323229945276
322	0	0.747686700709164	0.7674419	0.0008062064	17.73941	17.51553	-1.08526987291242
323	0	0.729541744990274	0.7034884	0.0008190727	17.70599	17.41137	-1.0409013212718
324	0	0.652493484597653	0.6453488	0.0008466729	17.19528	17.10158	-0.589232523557904
325	0	0.719274303293787	0.6627907	0.0005137805	17.74742	17.36211	-1.04923742363118
326	0	0.709653281886131	0.7151163	0.0009360404	17.69627	17.35225	-1.17316866224309
327	0	0.693048766767606	0.744186	0.000710442	17.66943	17.27081	-1.20817246379264
328	0	0.669868482416496	0.6656977	0.0006108768	17.60122	17.28194	-0.939731875754949
329	0	0.65779173609335	0.6831395	0.0006912009	17.7169	17.3098	-1.00958090664471
32	0	0.727523965551518	0.747093	0.0005630743	17.75846	17.35765	-0.997904714983824
330	0	0.689159716456197	0.7093023	0.0007869931	17.51095	17.20153	-0.880012181558309
331	0	0.688940589292906	0.6133721	0.0006751153	17.69739	17.27787	-1.0110713786887
332	0	0.698245941009372	0.6773256	0.0005614333	17.54431	17.22632	-0.99552262655667
333	0	0.749062475562096	0.7645349	0.000848358	17.80832	17.54754	-1.45702173319597
334	0	0.706877885805443	0.7354651	0.0008481047	17.63574	17.27878	-1.05681614568283
335	0	0.673446434619837	0.7005814	0.0007377475	17.4225	17.0621	-0.843224018159249
336	0	0.650660723564215	0.6831395	0.0007670777	17.29743	17.12033	-0.693498982295523
337	0	0.707107180519961	0.7005814	0.0005062175	17.6383	17.2848	-0.942999778794287
338	0	0.731503632478416	0.7209302	0.0007945495	17.67211	17.36537	-1.05205409378485
339	0	0.718521229620092	0.6889535	0.0008456715	17.73738	17.34537	-1.13229554499474
33	0	0.650796172884293	0.6598837	0.0005624577	17.07095	16.99043	-0.560052661001832
340	0	0.683825970767066	0.622093	0.0006092051	17.57572	17.19955	-0.797261353432345
341	0	0.727280270634219	0.6686047	0.0005982384	17.74338	17.41319	-1.15611370451238
342	0	0.714887378620915	0.7034884	0.000613286	17.80035	17.46064	-1.14437266039394
343	0	0.741222341149114	0.7005814	0.0005525091	17.69953	17.35859	-0.802074797697716
344	0	0.674303057626821	0.7034884	0.0004989547	17.6352	17.24434	-0.942424576055456
345	0	0.671669425535947	0.6976744	0.001231482	17.61391	17.14747	-0.803895182128154
346	0	0.652295497083105	0.6366279	0.0005300227	17.58489	17.24787	-0.803192256706732
347	0	0.715591101371683	0.7093023	0.00056203	17.78182	17.46998	-1.21264331142706
348	0	0.65443872041069	0.6540698	0.001317355	17.63486	17.21578	-0.658427770747855
349	0	0.651970043662004	0.6337209	0.0005885781	17.58409	17.20713	-0.779209351869936
34	0	0.71981498922687	0.7325581	0.0007003737	17.73838	17.43196	-0.925987649057527
350	0	0.705959823913872	0.6947674	0.0008061497	17.78094	17.4492	-1.30112786835735
351	0	0.712164463149384	0.7005814	0.0008174059	17.6194	17.31675	-0.878908086202322
352	0	0.710146063612774	0.6860465	0.0004608377	17.68032	17.3282	-1.11824240216662
353	0	0.696365567529574	0.619186	0.0006891819	17.68283	17.24799	-0.84160098305127
354	0	0.683742574509233	0.6453488	0.0006869302	17.68481	17.29571	-0.954205296340506
355	0	0.655101208970882	0.6802326	0.0008248329	17.40384	17.12124	-0.762473153115354
356	0	0.748525764211081	0.7790698	0.0008945197	17.85255	17.65	-1.66905153473439
357	0	0.681252234685235	0.6395349	0.0005356096	17.68454	17.28024	-0.925414126174869
358	0	0.724182582157664	0.747093	0.0007630529	17.79528	17.49347	-1.41424237517305
359	0	0.687726953160018	0.7093023	0.0005980073	17.58405	17.14505	-0.781621344557788
35	0	0.722831390285865	0.7703488	0.0006747319	17.64308	17.30583	-0.85457888532349
360	0	0.702337474143133	0.6656977	0.000798448	17.62457	17.32394	-1.03475025245981
361	0	0.664490621094592	0.6976744	0.0008032273	17.56453	17.15896	-0.837634866147745
362	0	0.739245595806278	0.7383721	0.0005635683	17.76569	17.40812	-1.4490237876696
363	0	0.664783273264766	0.6482558	0.0006413763	17.29508	17.05297	-0.811687941032038
364	0	0.718437366373837	0.6656977	0.0006595326	17.6578	17.21574	-0.837319773988594
